"County.FIPS.Code","Plant.county.name","Plant.state.abbreviation","Mean_Plant_Nameplate_CapacityMW","County","average_month_ozone_concentration","Average_Month_AQI_Value"
49,"Jackson","LA",66.4,"Hinds",0.033258064516129,30.7741935483871
49,"Erie","PA",4.35,"DeKalb",0.0343548387096774,31.7741935483871
49,"Erie","PA",4.35,"Hinds",0.033258064516129,30.7741935483871
49,"Deuel","NE",1.1,"DeKalb",0.0343548387096774,31.7741935483871
49,"Deuel","NE",1.1,"Hinds",0.033258064516129,30.7741935483871
49,"Dekalb","AL",4.8,"DeKalb",0.0343548387096774,31.7741935483871
49,"Dekalb","AL",4.8,"Hinds",0.033258064516129,30.7741935483871
49,"Craven","NC",31.1666666666667,"DeKalb",0.0343548387096774,31.7741935483871
49,"Craven","NC",31.1666666666667,"Hinds",0.033258064516129,30.7741935483871
49,"Hardee","FL",683.8,"DeKalb",0.0343548387096774,31.7741935483871
49,"Hardee","FL",683.8,"Hinds",0.033258064516129,30.7741935483871
49,"Franklin","OH",2.18,"DeKalb",0.0343548387096774,31.7741935483871
49,"Franklin","OH",2.18,"Hinds",0.033258064516129,30.7741935483871
49,"Faulk","SD",2.7,"DeKalb",0.0343548387096774,31.7741935483871
49,"Faulk","SD",2.7,"Hinds",0.033258064516129,30.7741935483871
49,"Utah","UT",265.7,"DeKalb",0.0343548387096774,31.7741935483871
49,"Utah","UT",265.7,"Hinds",0.033258064516129,30.7741935483871
49,"Clark","KY",1055,"DeKalb",0.0343548387096774,31.7741935483871
49,"Clark","KY",1055,"Hinds",0.033258064516129,30.7741935483871
49,"Marion","WV",95.7,"DeKalb",0.0343548387096774,31.7741935483871
49,"Marion","WV",95.7,"Hinds",0.033258064516129,30.7741935483871
49,"Morrow","OR",218.52,"DeKalb",0.0343548387096774,31.7741935483871
49,"Morrow","OR",218.52,"Hinds",0.033258064516129,30.7741935483871
49,"Hinds","MS",302.3,"DeKalb",0.0343548387096774,31.7741935483871
49,"Hinds","MS",302.3,"Hinds",0.033258064516129,30.7741935483871
49,"Lewis","NY",107.8,"DeKalb",0.0343548387096774,31.7741935483871
49,"Lewis","NY",107.8,"Hinds",0.033258064516129,30.7741935483871
49,"Culebra","PR",2.1,"DeKalb",0.0343548387096774,31.7741935483871
49,"Culebra","PR",2.1,"Hinds",0.033258064516129,30.7741935483871
55,"Kershaw","SC",19,"Highlands",0.0404666666666667,37.5
55,"Greene","AR",16.55,"Highlands",0.0404666666666667,37.5
55,"Greer","OK",6.7,"Highlands",0.0404666666666667,37.5
55,"Kootenai","ID",157.033333333333,"Highlands",0.0404666666666667,37.5
55,"Jefferson","WI",223.833333333333,"Highlands",0.0404666666666667,37.5
55,"Delaware","IA",2.95,"Highlands",0.0404666666666667,37.5
55,"Finney","KS",158.65,"Highlands",0.0404666666666667,37.5
55,"Etowah","AL",138,"Highlands",0.0404666666666667,37.5
55,"Napa","CA",2.9,"Highlands",0.0404666666666667,37.5
55,"Lafayette","LA",100.8,"Highlands",0.0404666666666667,37.5
55,"Greene","IN",242,"Highlands",0.0404666666666667,37.5
55,"Douglas","NE",196.025,"Highlands",0.0404666666666667,37.5
55,"Franklin","PA",27.92,"Highlands",0.0404666666666667,37.5
55,"Dare","NC",15,"Highlands",0.0404666666666667,37.5
55,"McLean","ND",1215.6,"Highlands",0.0404666666666667,37.5
55,"Monroe","NY",40.35,"Highlands",0.0404666666666667,37.5
57,"Tillamook","OR",1,"Hillsborough",0.0384308943089431,35.5934959349593
57,"Davidson","NC",2.36,"Hillsborough",0.0384308943089431,35.5934959349593
57,"Hillsborough","FL",785.483333333333,"Hillsborough",0.0384308943089431,35.5934959349593
57,"Hempstead","AR",381.9,"Hillsborough",0.0384308943089431,35.5934959349593
57,"Hamilton","IN",283,"Hillsborough",0.0384308943089431,35.5934959349593
57,"Ford","KS",149,"Hillsborough",0.0384308943089431,35.5934959349593
57,"Calhoun","TX",192.1,"Hillsborough",0.0384308943089431,35.5934959349593
57,"Guayama","PR",510,"Hillsborough",0.0384308943089431,35.5934959349593
57,"Skagit","WA",181.266666666667,"Hillsborough",0.0384308943089431,35.5934959349593
57,"Des Moines","IA",290.8,"Hillsborough",0.0384308943089431,35.5934959349593
57,"Juneau","WI",7.45,"Hillsborough",0.0384308943089431,35.5934959349593
57,"Mercer","ND",686.666666666667,"Hillsborough",0.0384308943089431,35.5934959349593
59,"Hillsdale","MI",11.6,"Holmes",0.0354193548387097,32.7741935483871
59,"Hot Spring","AR",671.1,"Holmes",0.0354193548387097,32.7741935483871
59,"Morton","ND",71.9333333333333,"Holmes",0.0354193548387097,32.7741935483871
59,"Isanti","MN",67.7666666666667,"Holmes",0.0354193548387097,32.7741935483871
59,"Jackson","MS",1199.75,"Holmes",0.0354193548387097,32.7741935483871
59,"Fairfax","VA",63.6,"Holmes",0.0354193548387097,32.7741935483871
59,"Umatilla","OR",655.3,"Holmes",0.0354193548387097,32.7741935483871
59,"Dickinson","IA",5.25,"Holmes",0.0354193548387097,32.7741935483871
59,"Clarke","GA",3.1,"Holmes",0.0354193548387097,32.7741935483871
59,"Jefferson","CO",88.8666666666667,"Holmes",0.0354193548387097,32.7741935483871
59,"Lemhi","ID",5,"Holmes",0.0354193548387097,32.7741935483871
59,"Nassau","NY",101.413333333333,"Holmes",0.0354193548387097,32.7741935483871
59,"Harper","OK",4,"Holmes",0.0354193548387097,32.7741935483871
59,"Greene","PA",664.7,"Holmes",0.0354193548387097,32.7741935483871
59,"Franklin","KS",30.7,"Holmes",0.0354193548387097,32.7741935483871
59,"Orange","CA",42.5783783783784,"Holmes",0.0354193548387097,32.7741935483871
59,"Kenosha","WI",195.2,"Holmes",0.0354193548387097,32.7741935483871
61,"Monongalia","WV",676.133333333333,"Indian River",0.0429354838709677,39.9354838709677
61,"Dubuque","IA",5.825,"Indian River",0.0429354838709677,39.9354838709677
61,"New York","NY",56.33125,"Indian River",0.0429354838709677,39.9354838709677
61,"Lincoln","LA",7.5,"Indian River",0.0429354838709677,39.9354838709677
61,"Daviess","MO",7.2,"Indian River",0.0429354838709677,39.9354838709677
61,"Duplin","NC",2.4,"Indian River",0.0429354838709677,39.9354838709677
61,"Placer","CA",59.65,"Indian River",0.0429354838709677,39.9354838709677
61,"Franklin","NE",2.45,"Indian River",0.0429354838709677,39.9354838709677
61,"Valencia","NM",100.9,"Indian River",0.0429354838709677,39.9354838709677
61,"Fauquier","VA",609.4,"Indian River",0.0429354838709677,39.9354838709677
61,"Lee","SC",11.2,"Indian River",0.0429354838709677,39.9354838709677
61,"Hamilton","OH",250.76,"Indian River",0.0429354838709677,39.9354838709677
61,"Cameron","TX",29.95,"Indian River",0.0429354838709677,39.9354838709677
61,"Itasca","MN",475.85,"Indian River",0.0429354838709677,39.9354838709677
61,"Snohomish","WA",3.25,"Indian River",0.0429354838709677,39.9354838709677
69,"Humacao","PR",1.6,"Lake",0.038258064516129,35.4193548387097
69,"Henry","OH",19.2333333333333,"Lake",0.038258064516129,35.4193548387097
69,"Larimer","CO",800.4,"Lake",0.038258064516129,35.4193548387097
69,"Jefferson","AR",705.133333333333,"Lake",0.038258064516129,35.4193548387097
69,"Kemper","MS",606,"Lake",0.038258064516129,35.4193548387097
69,"Frederick","VA",8.5,"Lake",0.038258064516129,35.4193548387097
69,"Houston","AL",8.6,"Lake",0.038258064516129,35.4193548387097
69,"Ontario","NY",11.2,"Lake",0.038258064516129,35.4193548387097
69,"Lake","FL",9.8,"Lake",0.038258064516129,35.4193548387097
69,"Dunklin","MO",184.633333333333,"Lake",0.038258064516129,35.4193548387097
69,"Nez Perce","ID",113.8,"Lake",0.038258064516129,35.4193548387097
69,"Lackawanna","PA",532.266666666667,"Lake",0.038258064516129,35.4193548387097
69,"Natchitoches","LA",78.8,"Lake",0.038258064516129,35.4193548387097
69,"Lincoln","WI",18.7,"Lake",0.038258064516129,35.4193548387097
69,"Marlboro","SC",51.4,"Lake",0.038258064516129,35.4193548387097
71,"Koochiching","MN",52.3,"Lee",0.038983606557377,36.0983606557377
71,"Las Animas","CO",9.2,"Lee",0.038983606557377,36.0983606557377
71,"Yamhill","OR",4.8,"Lee",0.038983606557377,36.0983606557377
71,"Garfield","NE",3.9,"Lee",0.038983606557377,36.0983606557377
71,"Giles","VA",27.2,"Lee",0.038983606557377,36.0983606557377
71,"Lee","FL",1369.95,"Lee",0.038983606557377,36.0983606557377
71,"Chambers","TX",505.883333333333,"Lee",0.038983606557377,36.0983606557377
71,"Gaston","NC",66.4714285714286,"Lee",0.038983606557377,36.0983606557377
71,"San Bernardino","CA",98.432,"Lee",0.038983606557377,36.0983606557377
71,"Kay","OK",152.15,"Lee",0.038983606557377,36.0983606557377
71,"Hardin","TN",72.5,"Lee",0.038983606557377,36.0983606557377
71,"Lancaster","PA",8.77142857142857,"Lee",0.038983606557377,36.0983606557377
71,"Franklin","MO",2389.4,"Lee",0.038983606557377,36.0983606557377
71,"Orange","NY",432.816666666667,"Lee",0.038983606557377,36.0983606557377
71,"Orleans","LA",250,"Lee",0.038983606557377,36.0983606557377
71,"Jackson","AL",14,"Lee",0.038983606557377,36.0983606557377
71,"Manitowoc","WI",48.9,"Lee",0.038983606557377,36.0983606557377
73,"Lincoln","CO",154.2,"Jefferson",0.0312142857142857,28.8571428571429
73,"Lincoln","CO",154.2,"Leon",0.0344137931034483,31.7586206896552
73,"Leon","FL",345.85,"Jefferson",0.0312142857142857,28.8571428571429
73,"Leon","FL",345.85,"Leon",0.0344137931034483,31.7586206896552
73,"Jefferson","AL",950.266666666667,"Jefferson",0.0312142857142857,28.8571428571429
73,"Jefferson","AL",950.266666666667,"Leon",0.0344137931034483,31.7586206896552
73,"Lawrence","PA",694.05,"Jefferson",0.0312142857142857,28.8571428571429
73,"Lawrence","PA",694.05,"Leon",0.0344137931034483,31.7586206896552
73,"Ouachita","LA",467.875,"Jefferson",0.0312142857142857,28.8571428571429
73,"Ouachita","LA",467.875,"Leon",0.0344137931034483,31.7586206896552
73,"Gosper","NE",108.8,"Jefferson",0.0312142857142857,28.8571428571429
73,"Gosper","NE",108.8,"Leon",0.0344137931034483,31.7586206896552
73,"Whatcom","WA",151.72,"Jefferson",0.0312142857142857,28.8571428571429
73,"Whatcom","WA",151.72,"Leon",0.0344137931034483,31.7586206896552
73,"Marathon","WI",296.675,"Jefferson",0.0312142857142857,28.8571428571429
73,"Marathon","WI",296.675,"Leon",0.0344137931034483,31.7586206896552
73,"Kingfisher","OK",9.1,"Jefferson",0.0312142857142857,28.8571428571429
73,"Kingfisher","OK",9.1,"Leon",0.0344137931034483,31.7586206896552
73,"Jasper","IN",188.566666666667,"Jefferson",0.0312142857142857,28.8571428571429
73,"Jasper","IN",188.566666666667,"Leon",0.0344137931034483,31.7586206896552
73,"Pleasants","WV",856,"Jefferson",0.0312142857142857,28.8571428571429
73,"Pleasants","WV",856,"Leon",0.0344137931034483,31.7586206896552
73,"Isabella","MI",4.8,"Jefferson",0.0312142857142857,28.8571428571429
73,"Isabella","MI",4.8,"Leon",0.0344137931034483,31.7586206896552
73,"Oconee","SC",6.45,"Jefferson",0.0312142857142857,28.8571428571429
73,"Oconee","SC",6.45,"Leon",0.0344137931034483,31.7586206896552
73,"Lamar","MS",0,"Jefferson",0.0312142857142857,28.8571428571429
73,"Lamar","MS",0,"Leon",0.0344137931034483,31.7586206896552
73,"San Diego","CA",68.2777777777778,"Jefferson",0.0312142857142857,28.8571428571429
73,"San Diego","CA",68.2777777777778,"Leon",0.0344137931034483,31.7586206896552
73,"Greene","IA",1.7,"Jefferson",0.0312142857142857,28.8571428571429
73,"Greene","IA",1.7,"Leon",0.0344137931034483,31.7586206896552
73,"Cherokee","TX",713.4,"Jefferson",0.0312142857142857,28.8571428571429
73,"Cherokee","TX",713.4,"Leon",0.0344137931034483,31.7586206896552
73,"Ransom","ND",9.8,"Jefferson",0.0312142857142857,28.8571428571429
73,"Ransom","ND",9.8,"Leon",0.0344137931034483,31.7586206896552
73,"Hawkins","TN",996.9,"Jefferson",0.0312142857142857,28.8571428571429
73,"Hawkins","TN",996.9,"Leon",0.0344137931034483,31.7586206896552
77,"Richland","ND",1.5,"Liberty",0.0361290322580645,33.4193548387097
77,"San Joaquin","CA",78.925,"Liberty",0.0361290322580645,33.4193548387097
77,"Pointe Coupee","LA",801.7,"Liberty",0.0361290322580645,33.4193548387097
77,"Otsego","NY",5.6,"Liberty",0.0361290322580645,33.4193548387097
77,"Mesa","CO",26.6,"Liberty",0.0361290322580645,33.4193548387097
77,"Harper","KS",11.1,"Liberty",0.0361290322580645,33.4193548387097
77,"Pickens","SC",9.45,"Liberty",0.0361290322580645,33.4193548387097
77,"Greene","MO",184.54,"Liberty",0.0361290322580645,33.4193548387097
77,"Kingsbury","SD",24.1,"Liberty",0.0361290322580645,33.4193548387097
77,"Lawrence","MS",81.5,"Liberty",0.0361290322580645,33.4193548387097
77,"Lehigh","PA",64,"Liberty",0.0361290322580645,33.4193548387097
77,"Coweta","GA",807.4,"Liberty",0.0361290322580645,33.4193548387097
77,"Guthrie","IA",2.8,"Liberty",0.0361290322580645,33.4193548387097
77,"GUTHRIE","IA",4.5,"Liberty",0.0361290322580645,33.4193548387097
77,"Greeley","NE",2.1,"Liberty",0.0361290322580645,33.4193548387097
77,"Jefferson","IN",1303.8,"Liberty",0.0361290322580645,33.4193548387097
77,"Kalamazoo","MI",23.8,"Liberty",0.0361290322580645,33.4193548387097
77,"Jackson","IL",323,"Liberty",0.0361290322580645,33.4193548387097
77,"Huron","OH",2.7,"Liberty",0.0361290322580645,33.4193548387097
79,"Grundy","MO",13.75,"Richland",0.0328,30.28
79,"Milwaukee","WI",423.428571428571,"Richland",0.0328,30.28
79,"Luzerne","PA",214.771428571429,"Richland",0.0328,30.28
79,"Jasper","IL",617.4,"Richland",0.0328,30.28
79,"Putnam","WV",2932.6,"Richland",0.0328,30.28
79,"San Luis Obispo","CA",2.8,"Richland",0.0328,30.28
79,"Richland","SC",232.375,"Richland",0.0328,30.28
79,"Hamilton","IA",13.15,"Richland",0.0328,30.28
79,"Le Sueur","MN",12.45,"Richland",0.0328,30.28
79,"Le Flore","OK",350,"Richland",0.0328,30.28
79,"Hall","NE",126.3,"Richland",0.0328,30.28
79,"Rapides","LA",886.2,"Richland",0.0328,30.28
79,"Kalkaska","MI",60.5,"Richland",0.0328,30.28
81,"Little River","AR",156.5,"Manatee",0.0371444444444444,34.4222222222222
81,"Coke","TX",1.8,"Manatee",0.0371444444444444,34.4222222222222
81,"Lee","AL",1995.7,"Manatee",0.0371444444444444,34.4222222222222
81,"Manatee","FL",999.866666666667,"Manatee",0.0371444444444444,34.4222222222222
81,"Jefferson","OH",1793.45,"Manatee",0.0371444444444444,34.4222222222222
81,"Monroe","WI",3.5,"Manatee",0.0371444444444444,34.4222222222222
81,"Johnson","IN",2,"Manatee",0.0371444444444444,34.4222222222222
81,"Guilford","NC",3.26666666666667,"Manatee",0.0371444444444444,34.4222222222222
81,"Kent","MI",19.4666666666667,"Manatee",0.0371444444444444,34.4222222222222
81,"LEE","AL",103,"Manatee",0.0371444444444444,34.4222222222222
81,"Lycoming","PA",185.38,"Manatee",0.0371444444444444,34.4222222222222
81,"Greensville","VA",1773.3,"Manatee",0.0371444444444444,34.4222222222222
81,"Queens","NY",409.446666666667,"Manatee",0.0371444444444444,34.4222222222222
81,"Raleigh","WV",3.2,"Manatee",0.0371444444444444,34.4222222222222
81,"Red River","LA",20.8,"Manatee",0.0371444444444444,34.4222222222222
81,"Moffat","CO",1427.6,"Manatee",0.0371444444444444,34.4222222222222
81,"San Mateo","CA",4.34,"Manatee",0.0371444444444444,34.4222222222222
81,"KENT","MI",3.2,"Manatee",0.0371444444444444,34.4222222222222
83,"Marion","FL",2.4,"Marion",0.0363387096774194,33.6774193548387
83,"Lyon","MN",18,"Marion",0.0363387096774194,33.6774193548387
83,"Logan","OK",338,"Marion",0.0363387096774194,33.6774193548387
83,"Knox","IN",652.45,"Marion",0.0363387096774194,33.6774193548387
83,"Lincoln","SD",3.6,"Marion",0.0363387096774194,33.6774193548387
83,"Richland","MT",11.3,"Marion",0.0363387096774194,33.6774193548387
83,"Rensselaer","NY",168.4,"Marion",0.0363387096774194,33.6774193548387
83,"Santa Barbara","CA",20.3333333333333,"Marion",0.0363387096774194,33.6774193548387
83,"Spartanburg","SC",6,"Marion",0.0363387096774194,33.6774193548387
83,"Halifax","NC",104.15,"Marion",0.0363387096774194,33.6774193548387
83,"Halifax","VA",448.95,"Marion",0.0363387096774194,33.6774193548387
83,"Twin Falls","ID",6.7,"Marion",0.0363387096774194,33.6774193548387
83,"Hodgeman","KS",2.5,"Marion",0.0363387096774194,33.6774193548387
85,"Lake","OH",55.5,"Martin",0.0387096774193548,35.8064516129032
85,"Mercer","PA",4.4,"Martin",0.0387096774193548,35.8064516129032
85,"Jackson","KS",21.5,"Martin",0.0387096774193548,35.8064516129032
85,"Santa Clara","CA",35.2836734693878,"Martin",0.0387096774193548,35.8064516129032
85,"Lowndes","AL",97,"Martin",0.0387096774193548,35.8064516129032
85,"McLeod","MN",41.525,"Martin",0.0387096774193548,35.8064516129032
85,"Martin","FL",2448.5,"Martin",0.0387096774193548,35.8064516129032
85,"Oneida","WI",21.3,"Martin",0.0387096774193548,35.8064516129032
85,"Humphreys","TN",1426,"Martin",0.0387096774193548,35.8064516129032
85,"Roosevelt","MT",56.0666666666667,"Martin",0.0387096774193548,35.8064516129032
85,"Collin","TX",86.56,"Martin",0.0387096774193548,35.8064516129032
85,"Richmond","NY",121.175,"Martin",0.0387096774193548,35.8064516129032
85,"Hanover","VA",1313,"Martin",0.0387096774193548,35.8064516129032
86,"Miami Dade","FL",27.1,"Miami-Dade",0.0395806451612903,36.9193548387097
89,"Ozaukee","WI",1208.8,"DeKalb",0.0280666666666667,25.8666666666667
89,"St Charles","LA",830.54,"DeKalb",0.0280666666666667,25.8666666666667
89,"Holt","NE",1.9,"DeKalb",0.0280666666666667,25.8666666666667
89,"Howard","MO",10.9,"DeKalb",0.0280666666666667,25.8666666666667
89,"Howard","IA",1.6,"DeKalb",0.0280666666666667,25.8666666666667
89,"McCurtain","OK",68,"DeKalb",0.0280666666666667,25.8666666666667
89,"Otero","CO",10,"DeKalb",0.0280666666666667,25.8666666666667
89,"Greenup","KY",2.4,"DeKalb",0.0280666666666667,25.8666666666667
89,"Henry","VA",1.1,"DeKalb",0.0280666666666667,25.8666666666667
89,"Nassau","FL",53.5,"DeKalb",0.0280666666666667,25.8666666666667
89,"St Lawrence","NY",65.5,"DeKalb",0.0280666666666667,25.8666666666667
89,"Lake","IN",147.4125,"DeKalb",0.0280666666666667,25.8666666666667
89,"Monroe","PA",20,"DeKalb",0.0280666666666667,25.8666666666667
89,"Kane","IL",66.8142857142857,"DeKalb",0.0280666666666667,25.8666666666667
89,"Colorado","TX",51,"DeKalb",0.0280666666666667,25.8666666666667
89,"DeKalb","GA",2.75,"DeKalb",0.0280666666666667,25.8666666666667
89,"Shasta","CA",63.84,"DeKalb",0.0280666666666667,25.8666666666667
91,"York","SC",2.9,"Okaloosa",0.0348387096774194,32.3225806451613
91,"Howell","MO",47.4,"Okaloosa",0.0348387096774194,32.3225806451613
91,"Hancock","KY",88,"Okaloosa",0.0348387096774194,32.3225806451613
91,"Comal","TX",3.2,"Okaloosa",0.0348387096774194,32.3225806451613
91,"Highland","VA",6,"Okaloosa",0.0348387096774194,32.3225806451613
91,"LaPorte","IN",273.2,"Okaloosa",0.0348387096774194,32.3225806451613
91,"Saratoga","NY",83.5,"Okaloosa",0.0348387096774194,32.3225806451613
91,"Johnson","KS",223.6,"Okaloosa",0.0348387096774194,32.3225806451613
91,"Kankakee","IL",4.2,"Okaloosa",0.0348387096774194,32.3225806451613
91,"Montgomery","PA",28.1142857142857,"Okaloosa",0.0348387096774194,32.3225806451613
91,"Lenawee","MI",2.4,"Okaloosa",0.0348387096774194,32.3225806451613
91,"Martin","MN",147,"Okaloosa",0.0348387096774194,32.3225806451613
91,"Marengo","AL",47.4,"Okaloosa",0.0348387096774194,32.3225806451613
95,"Hyde","NC",4,"Orange",0.0362105263157895,33.4912280701754
95,"Iowa","IA",12.6,"Orange",0.0362105263157895,33.4912280701754
95,"Jackson","MO",240.15,"Orange",0.0362105263157895,33.4912280701754
95,"Dougherty","GA",20.1333333333333,"Orange",0.0362105263157895,33.4912280701754
95,"Mille Lacs","MN",12.3,"Orange",0.0362105263157895,33.4912280701754
95,"Luce","MI",5.5,"Orange",0.0362105263157895,33.4912280701754
95,"Polk","WI",8.45,"Orange",0.0362105263157895,33.4912280701754
95,"Solano","CA",28.6727272727273,"Orange",0.0362105263157895,33.4912280701754
95,"Orange","FL",535.675,"Orange",0.0362105263157895,33.4912280701754
95,"Northampton","PA",656.116666666667,"Orange",0.0362105263157895,33.4912280701754
95,"Madison","IN",86.15,"Orange",0.0362105263157895,33.4912280701754
95,"Marshall","AL",4,"Orange",0.0362105263157895,33.4912280701754
95,"Lucas","OH",255.7,"Orange",0.0362105263157895,33.4912280701754
95,"Kingman","KS",19.1,"Orange",0.0362105263157895,33.4912280701754
97,"Jackson","IA",11.45,"Osceola",0.0369677419354839,34.1935483870968
97,"Osceola","FL",623.225,"Osceola",0.0369677419354839,34.1935483870968
97,"Mobile","AL",645.78,"Osceola",0.0369677419354839,34.1935483870968
97,"Jasper","MO",370.433333333333,"Osceola",0.0369677419354839,34.1935483870968
97,"Marion","IN",285.12,"Osceola",0.0369677419354839,34.1935483870968
97,"Traill","ND",8.65,"Osceola",0.0369677419354839,34.1935483870968
97,"Iredell","NC",2.4,"Osceola",0.0369677419354839,34.1935483870968
97,"Sonoma","CA",3.38,"Osceola",0.0369677419354839,34.1935483870968
97,"Northumberland","PA",47.3,"Osceola",0.0369677419354839,34.1935483870968
97,"Mayaguez","PR",3.7,"Osceola",0.0369677419354839,34.1935483870968
97,"Mayes","OK",1131.95,"Osceola",0.0369677419354839,34.1935483870968
97,"King and Queen","VA",10.8,"Osceola",0.0369677419354839,34.1935483870968
97,"Lake","IL",351.5,"Osceola",0.0369677419354839,34.1935483870968
97,"Portage","WI",7.6,"Osceola",0.0369677419354839,34.1935483870968
97,"Johnson","NE",7,"Osceola",0.0369677419354839,34.1935483870968
99,"Prowers","CO",2.9,"Palm Beach",0.0387096774193548,35.8870967741936
99,"Early","GA",101.2,"Palm Beach",0.0387096774193548,35.8870967741936
99,"Jefferson","MO",1242,"Palm Beach",0.0387096774193548,35.8870967741936
99,"Walsh","ND",4,"Palm Beach",0.0387096774193548,35.8870967741936
99,"Palm Beach","FL",990.65,"Palm Beach",0.0387096774193548,35.8870967741936
99,"Stanislaus","CA",134.4,"Palm Beach",0.0387096774193548,35.8870967741936
99,"Marshall","IN",7.6,"Palm Beach",0.0387096774193548,35.8870967741936
99,"Minnehaha","SD",405.7,"Palm Beach",0.0387096774193548,35.8870967741936
99,"Monroe","AL",58.5,"Palm Beach",0.0387096774193548,35.8870967741936
99,"Mower","MN",467.8,"Palm Beach",0.0387096774193548,35.8870967741936
99,"Macomb","MI",50.4666666666667,"Palm Beach",0.0387096774193548,35.8870967741936
99,"Mahoning","OH",14.8,"Palm Beach",0.0387096774193548,35.8870967741936
99,"Seneca","NY",17.6,"Palm Beach",0.0387096774193548,35.8870967741936
99,"King George","VA",13.2,"Palm Beach",0.0387096774193548,35.8870967741936
99,"Wayne","WV",436.2,"Palm Beach",0.0387096774193548,35.8870967741936
99,"LaSalle","IL",36,"Palm Beach",0.0387096774193548,35.8870967741936
101,"Pueblo","CO",523.325,"Pasco",0.0376451612903226,34.8709677419355
101,"Johnston","NC",1.6,"Pasco",0.0376451612903226,34.8709677419355
101,"Manistee","MI",44.75,"Pasco",0.0376451612903226,34.8709677419355
101,"Martin","IN",5,"Pasco",0.0376451612903226,34.8709677419355
101,"Johnson","MO",321.3,"Pasco",0.0376451612903226,34.8709677419355
101,"Pasco","FL",561.6,"Pasco",0.0376451612903226,34.8709677419355
101,"Philadelphia","PA",55.41,"Pasco",0.0376451612903226,34.8709677419355
101,"Marion","OH",4.8,"Pasco",0.0376451612903226,34.8709677419355
101,"King William","VA",101,"Pasco",0.0376451612903226,34.8709677419355
101,"Muskogee","OK",915,"Pasco",0.0376451612903226,34.8709677419355
101,"Sutter","CA",139.116666666667,"Pasco",0.0376451612903226,34.8709677419355
101,"Racine","WI",10,"Pasco",0.0376451612903226,34.8709677419355
101,"St Mary","LA",156.433333333333,"Pasco",0.0376451612903226,34.8709677419355
103,"Ouachita","AR",136,"Pinellas",0.0387362637362637,35.8241758241758
103,"Medina","OH",8.1,"Pinellas",0.0387362637362637,35.8241758241758
103,"Pinellas","FL",592.966666666667,"Pinellas",0.0387362637362637,35.8241758241758
103,"Miami","IN",1.8,"Pinellas",0.0387362637362637,35.8241758241758
103,"Tehama","CA",46.4,"Pinellas",0.0387362637362637,35.8241758241758
103,"Effingham","GA",731,"Pinellas",0.0387362637362637,35.8241758241758
103,"Lee","IL",659.75,"Pinellas",0.0387362637362637,35.8241758241758
103,"Pennington","SD",75,"Pinellas",0.0387362637362637,35.8241758241758
103,"Marquette","MI",68.9666666666667,"Pinellas",0.0387362637362637,35.8241758241758
103,"Crane","TX",203,"Pinellas",0.0387362637362637,35.8241758241758
103,"Johnson","IA",30.325,"Pinellas",0.0387362637362637,35.8241758241758
103,"Noble","OK",1138,"Pinellas",0.0387362637362637,35.8241758241758
103,"Suffolk","NY",144.35,"Pinellas",0.0387362637362637,35.8241758241758
103,"SUFFOLK","NY",54,"Pinellas",0.0387362637362637,35.8241758241758
103,"Morgan","AL",601.333333333333,"Pinellas",0.0387362637362637,35.8241758241758
103,"Richland","WI",1.8,"Pinellas",0.0387362637362637,35.8241758241758
105,"Polk","FL",425.285714285714,"Polk",0.0371803278688525,34.4262295081967
105,"Nobles","MN",2,"Polk",0.0371803278688525,34.4262295081967
105,"Rock","WI",352.125,"Polk",0.0371803278688525,34.4262295081967
105,"Livingston","IL",15,"Polk",0.0371803278688525,34.4262295081967
105,"Loudon","TN",61.4,"Polk",0.0371803278688525,34.4262295081967
105,"Lincoln","KS",8.8,"Polk",0.0371803278688525,34.4262295081967
105,"Hoonah-Angoon","AK",1.75,"Polk",0.0371803278688525,34.4262295081967
105,"Mason","MI",138.1,"Polk",0.0371803278688525,34.4262295081967
105,"Williams","ND",293.1,"Polk",0.0371803278688525,34.4262295081967
105,"Kimball","NE",9.6,"Polk",0.0371803278688525,34.4262295081967
111,"Perry","MS",50.4,"St. Lucie",0.0402,37.2666666666667
111,"Ventura","CA",178.8,"St. Lucie",0.0402,37.2666666666667
111,"Jefferson","KY",911.6,"St. Lucie",0.0402,37.2666666666667
111,"Penuelas","PR",580,"St. Lucie",0.0402,37.2666666666667
111,"Monroe","OH",525.8,"St. Lucie",0.0402,37.2666666666667
111,"St Lucie","FL",411.4,"St. Lucie",0.0402,37.2666666666667
111,"McHenry","IL",15.2666666666667,"St. Lucie",0.0402,37.2666666666667
111,"Midland","MI",1853.8,"St. Lucie",0.0402,37.2666666666667
111,"Lee","IA",84.4,"St. Lucie",0.0402,37.2666666666667
111,"Somerset","PA",10.5333333333333,"St. Lucie",0.0402,37.2666666666667
111,"Lyon","KS",365.6,"St. Lucie",0.0402,37.2666666666667
111,"Yellowstone","MT",23.7,"St. Lucie",0.0402,37.2666666666667
111,"Lincoln","NE",1362.6,"St. Lucie",0.0402,37.2666666666667
113,"Osage","OK",6.1,"Santa Rosa",0.0371666666666667,34.4
113,"Osage","OK",6.1,"Macon",0.0333333333333333,30.7666666666667
113,"Warren","NY",29,"Santa Rosa",0.0371666666666667,34.4
113,"Warren","NY",29,"Macon",0.0333333333333333,30.7666666666667
